|en|[fi]|pt|ru|zh|ja|ko|de|fr|sp|pl
|||||||||||
subVikingCharge01|Power Charge||||力量衝鋒||||
subDescPyromancerPhoenixFlight07|Deal additional fire damage to nearby monsters while phoenix flight is active.||||當鳳凰飛行啟動時, 對附近的怪物造成額外的火焰傷害。||||
subDescPyromancerPhoenixFlight08|Chance on landing to unleash an additional nova.||||著陸時有機率釋放一顆額外的新星。||||
subDescPyromancerPhoenixFlight09|Increases damage reduction while phoenix flight is active.||||鳳凰飛行啟動時增加傷害減免。||||
subDescPyromancerPhoenixFlight10|Taunt enemies you fly through.||||嘲諷你飛過的敵人。||||
subDescPyromancerPhoenixFlight11|At the end of your flight you launch into the air unleashing multiple fire novas beneath you and then land and smash the ground stunning and dealing additional damage to nearby monsters.||||在飛行結束時,你發射到空中, 在你下方釋放多個火焰新星, 然後著陸並粉碎地面, 對附近的怪物造成眩暈並造成額外傷害。||||
subDescPyromancerPhoenixFlight12|Plant a seed of fulmination on monsters you fly through that explodes after a short delay.||||在你飛過的怪物身上播下一顆暴怒的種子，它會在短暫的延遲後爆炸。||||
subDescPyromancerPhoenixFlight13|When flying you rapidly shoot searing bolts behind you in a cone.||||飛行時，你會在身後快速射出錐形的灼熱箭。||||
subDescPyromancerPhoenixFlight14|Flight distance is now short. Upon landing you knock back all monsters around scorching the land below them dealing fire damage and stunning them.||||現在飛行距離很短. 著陸後,你會擊退周圍所有燒焦土地的怪物,造成火焰傷害並擊暈它們。||||
subPyromancerInfernoSlash01|Infernal Reach||||地獄之境||||
subPyromancerInfernoSlash02|Scattering Flame||||飛散火焰||||
subPyromancerInfernoSlash03|Molten Ground||||熔火之地||||
subPyromancerInfernoSlash04|Piercing Flame||||穿刺火焰||||
subPyromancerInfernoSlash05|Stacked Burn||||堆疊燒傷||||
subPyromancerInfernoSlash06|Scorching Slash||||灼熱斬||||
subPyromancerInfernoSlash07|Nerve Damage||||神經損傷||||
subPyromancerInfernoSlash08|Accelerated Fumes||||加速煙霧||||
subPyromancerInfernoSlash09|Igniting Wind||||點燃風||||
subPyromancerInfernoSlash10|Third Degree Burns||||三度燒傷||||
subPyromancerInfernoSlash11|Infernal Cleave||||地獄之劈||||
subPyromancerInfernoSlash12|Searing Fork||||灼熱叉||||
subPyromancerInfernoSlash13|Fearful Flames||||可怕的火焰||||
subPyromancerInfernoSlash14|Flies of Agony||||痛苦飛行||||
subDescPyromancerInfernoSlash01|Increases the attack range of inferno slash.||||增加地獄之刃的攻擊範圍。||||
subDescPyromancerInfernoSlash02|Increases attack rating when using inferno slash.||||使用地獄之刃時增加攻擊命中率||||
subDescPyromancerInfernoSlash03|Chance on striking to set the ground on fire.||||攻擊時有機率使地面著火||||
subDescPyromancerInfernoSlash04|Inflicts fire break on hit.||||擊中時降低火焰抗性。||||
subDescPyromancerInfernoSlash05|Chance on hit to gain a stacking fire skill damage buff.||||命中時有機率獲得疊加火焰技能傷害增益。||||
subDescPyromancerInfernoSlash06|Increases the damage dealt by inferno slash.||||增加地獄之刃造成的傷害。||||
subDescPyromancerInfernoSlash07|Chance to stun on hit.||||擊中時有機率擊暈。||||
subDescPyromancerInfernoSlash08|Chance on attack to gain increased attack speed.||||攻擊時有機率獲得更高的攻擊速度。||||
subDescPyromancerInfernoSlash09|Chance on attack to perform an additional attack.||||攻擊時有機率進行額外攻擊。||||
subDescPyromancerInfernoSlash10|Increases damage dealt to burning targets.||||增加對燃燒目標造成的傷害。||||
subDescPyromancerInfernoSlash11|Inferno slash is now a 360 degree area of effect attack.||||地獄之刃現在是360度範圍的攻擊。||||
subDescPyromancerInfernoSlash12|Inferno slash sends multiple smaller waves that split on the first hit.||||地獄之刃會發出多個較小的波浪, 這些波浪在第一次擊中時會分裂。||||
subDescPyromancerInfernoSlash13|Inferno slash now knocks back monsters inflicting Burning and dealing increased Damage.||||地獄斬現在可以擊退怪物，造成燃燒並造成更高的傷害。||||
subDescPyromancerInfernoSlash14|Inferno slash now sends burning fireflies towards monsters on hit.||||地獄斬現在會向擊中的怪物發送燃燒的螢火蟲。||||
subPyromancerBreathOfFire01|Expanding Heat||||熱擴張||||
subPyromancerBreathOfFire02|Burning Haze||||燃燒陰霾||||
subPyromancerBreathOfFire03|Heat Combustion||||熱燃燒||||
subPyromancerBreathOfFire04|Double Breeze||||雙微風||||
subPyromancerBreathOfFire05|Scorching Exhale||||灼熱之息||||
subPyromancerBreathOfFire06|Burning Lungs||||肺部燃燒||||
subPyromancerBreathOfFire07|Collateral Ignition||||附加點燃||||
subPyromancerBreathOfFire08|Burst of Heat||||熱浪爆發||||
subPyromancerBreathOfFire09|Breaking Point||||突破點||||
subPyromancerBreathOfFire10|Reverse Hypthermia||||反向低溫||||
subPyromancerBreathOfFire11|Hydra´s Breeze||||九頭蛇微風||||
subPyromancerBreathOfFire12|Chain of Fire||||火焰連鎖||||
subPyromancerBreathOfFire13|Scorching Hellflame||||灼熱地獄火||||
subPyromancerBreathOfFire14|Molten Orb||||熔岩球||||
subDescPyromancerBreathOfFire01|Increases the size of breath of fire.||||增加火焰吐息的大小。||||
subDescPyromancerBreathOfFire02|Increases the damage dealt by breath of fire.||||增加火焰吐息造成的傷害。||||
subDescPyromancerBreathOfFire03|Chance on hit to unleash burning fragments from the target dealing damage to other nearby targets.||||命中時有機率從目標釋放燃燒的碎片, 對附近的其他目標造成傷害。||||
subDescPyromancerBreathOfFire04|Chance on cast to unleash an additional breath of fire.||||施法時有機率釋放額外的火焰。||||
subDescPyromancerBreathOfFire05|Increased the length of breath of fire.||||增加了火焰吐息長度。||||
subDescPyromancerBreathOfFire06|Inflicts burning on hit.||||擊中時造成燃燒。||||
subDescPyromancerBreathOfFire07|Chance on hit to spread burning to monsters around the target.||||命中時有機率向目標周圍的怪物蔓延燃燒。||||
subDescPyromancerBreathOfFire08|Chance on hit to unleash a small fire nova if target is burning.||||如果目標正在燃燒, 命中時有機率釋放小型火焰新星||||
subDescPyromancerBreathOfFire09|Chance to inflict fire break on burning targets.||||有機率對燃燒的目標降低火焰抗性。||||
subDescPyromancerBreathOfFire10|Increases damage dealt to burning targets.||||增加對燃燒目標造成的傷害。||||
subDescPyromancerBreathOfFire11|Unleash additional breaths in an arc.||||以弧形釋放額外的吐息。||||
subDescPyromancerBreathOfFire12|Breath of fire now chains multiple times.||||火焰吐息現在會連鎖多次。||||
subDescPyromancerBreathOfFire13|Breath of fire now applies stacks of Hellflame which will unleash a fiery pulse of area of effect damage when reaching max stacks.||||火焰吐息現在會施加多層地獄火焰, 當達到最大層數時, 會釋放出火焰脈衝, 造成區域傷害。||||
subDescPyromancerBreathOfFire14|Breath of fire now summons a molten orb traveling forwards breathing fire towards the closest target.||||火焰吐息現在會召喚一個熔化的球體向前移動, 向最近的目標噴出火焰。||||
subPyromancerFireball01|Multicast||||多重施法||||
subPyromancerFireball02|Ignition Radius||||點火半徑||||
subPyromancerFireball03|Inferno Ball||||地獄球||||
subPyromancerFireball04|Gas Fumes||||氣體煙霧||||
subPyromancerFireball05|Searing Speed||||灼熱速度||||
subPyromancerFireball06|Paralyzing Impact||||麻痺衝擊||||
subPyromancerFireball07|Soulburn||||靈魂燃燒||||
subPyromancerFireball08|Critical Burn||||嚴重燒傷||||
subPyromancerFireball09|Mark of Doom||||末日印記||||
subPyromancerFireball10|Burn baby burn!||||燃燒吧！寶貝！||||
subPyromancerFireball11|Splitfire||||分裂火力||||
subPyromancerFireball12|Path of Destruction||||毀滅之路||||
subPyromancerFireball13|Orbital Fire||||軌道火||||
subPyromancerFireball14|Fireflies!||||螢火蟲||||
subDescPyromancerFireball01|Chance on cast to unleash an additional fireball.||||施法時有機率釋放額外的火球。||||
subDescPyromancerFireball02|Increases the area of effect radius of fireball.||||增加火球的影響範圍半徑。||||
subDescPyromancerFireball03|Increases the damage dealt by fireball.||||增加火球術造成的傷害。||||
subDescPyromancerFireball04|Chance to inflict burning on hit.||||擊中時有機率造成燃燒。||||
subDescPyromancerFireball05|Increases the projectile speed and cast rate of fireball.||||增加火球的投射物和施放速度。||||
subDescPyromancerFireball06|Chance on hit to knockback monsters dealing increased damage.||||擊退怪物時有幾率造成更高的傷害。||||
subDescPyromancerFireball07|Inflicts fire break on hit.||||擊中時降低火焰抗性。||||
subDescPyromancerFireball08|Chance on hit to deal double damage.||||命中時有幾率造成雙倍傷害||||
subDescPyromancerFireball09|Chance on hit to rain down flaming meteors from the sky.||||命中時有機率從天而降燃燒的流星。||||
subDescPyromancerFireball10|Increases damage dealt to burning targets.||||增加對燃燒目標造成的傷害。||||
subDescPyromancerFireball11|Fireball now splits to multiple smaller fireballs on hit.||||火球現在會在擊中時分裂成多個較小的火球。||||
subDescPyromancerFireball12|Fireball now has piercing and leaves a trail of fire on its’ path.||||火球現在具有穿透力, 並在其路徑上留下一道火跡。||||
subDescPyromancerFireball13|Fireball casts now orbit around you for a short period.||||火球術現在會在你周圍短暫運行。||||
subDescPyromancerFireball14|Chance on spellhit to spawn a firefly around you that seek out nearby targets exploding into a fireball.||||法術命中時有機率在你周圍產生一隻螢火蟲, 尋找附近爆炸成火球的目標。||||
subPyromancerHydra01|Lasting Fire||||耐久之火||||
subPyromancerHydra02|Fiery Snakebite||||火蛇咬傷||||
subPyromancerHydra03|Flaming Reach||||烈焰之鋒||||
subPyromancerHydra04|Scorching Blast||||灼熱衝擊||||
subPyromancerHydra05|More Heads More Fire!||||更多的頭更多的火！||||
subPyromancerHydra06|Flaming Reflexes||||火焰反射||||
subPyromancerHydra07|Cloning Combustion||||克隆燃燒||||
subPyromancerHydra08|Burstfire||||爆裂火焰||||
subPyromancerHydra09|Burning Essence||||燃燒精華||||
subPyromancerHydra10|Slitherin Army||||九頭蛇軍團||||
subPyromancerHydra11|Chaotic Calamity||||混亂災難||||
subPyromancerHydra12|Hydra Herder||||九頭蛇牧人||||
subPyromancerHydra13|Scorching Kraken||||灼熱海妖||||
subPyromancerHydra14|Searing Snakes||||灼熱蛇||||
subDescPyromancerHydra01|Increases the duration of hydra.||||增加九頭蛇的持續時間。||||
subDescPyromancerHydra02|Increases the damage dealt by hydra.||||增加九頭蛇造成的傷害。||||
subDescPyromancerHydra03|Increases the range of hydra attacks.||||增加九頭蛇的攻擊範圍。||||
subDescPyromancerHydra04|Hydras have a chance to cast a small fire nova at the target on hit.||||九頭蛇有機率在擊中目標時向目標投擲小型火焰新星。||||
subDescPyromancerHydra05|Increases the amount of hydras you can spawn.||||增加你可以生成的九頭蛇數量。||||
subDescPyromancerHydra06|Increases the attack speed of summoned hydra.||||提高召喚九頭蛇的攻擊速度||||
subDescPyromancerHydra07|Chance on attack for hydra to create a temporary clone of itself for a short period of time.||||九頭蛇在攻擊時有機率在短時間內創建自己的臨時複製體。||||
subDescPyromancerHydra08|Hydras have a chance on attack to fire an additional projectile.||||九頭蛇攻擊時有機率發射額外的投射物。||||
subDescPyromancerHydra09|Hydras deal damage in a small radius around them.||||九頭蛇會在周圍的小範圍內造成傷害。||||
subDescPyromancerHydra10|Increases damage dealt to burning targets.||||增加對燃燒目標造成的傷害。||||
subDescPyromancerHydra11|Hydras now unleash small comets with every attack.||||九頭蛇現在每次攻擊都會釋放出小型彗星。||||
subDescPyromancerHydra12|Hydras now follow the player but the amount of hydras are capped.||||九頭蛇現在跟隨玩家, 但九頭蛇的數量受到限制。||||
subDescPyromancerHydra13|Now summon one massive hydra that breathes fire to nearby monsters with increased damage and range.||||現在召喚一隻巨大的九頭蛇, 向附近的怪物噴火, 傷害和範圍增加||||
subDescPyromancerHydra14|Now summon all hydras with one cast dealing increased damage and inflicting burning on hit.||||現在, 透過一次施法召喚所有九頭蛇, 造成更高的傷害並造成擊中燃燒。||||
subPyromancerScorchingAura01|Scorched Lands||||焦土||||
subPyromancerScorchingAura02|Sixt Degree Burns||||六度燒傷||||
subPyromancerScorchingAura03|Burning Necrosis||||燃燒壞死||||
subPyromancerScorchingAura04|Flaming Fissure||||火焰裂縫||||
subPyromancerScorchingAura05|Rapid Burning||||快速燃燒||||
subPyromancerScorchingAura06|Burnt Feet||||燒焦步兵||||
subPyromancerScorchingAura07|IGNITE THE FLAMES!||||點燃火焰！||||
subPyromancerScorchingAura08|Ground Blaze||||地面烈焰||||
